"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SEM1",1.51925528607329e-101,-0.219105262725769,0.191,0.217,3.08196127332827e-97
"ARPC2",3.20755442293378e-101,-0.0964004072674931,0.506,0.52,6.50684490236347e-97
"OST4",6.7904081478213e-101,-0.0735027711137919,0.702,0.712,1.37750219686703e-96
"METAP2",9.99130672778259e-101,0.142160650469667,0.174,0.152,2.02683648279798e-96
"HNRNPU",1.80134282819454e-100,0.136477556499358,0.305,0.274,3.65420406127544e-96
"TMA7",5.84512005882112e-100,0.0777221629377722,0.82,0.794,1.18574105513245e-95
"IER2",5.85132787312545e-100,-0.0471643386872129,0.347,0.333,1.18700037234223e-95
"NSD3",1.47955654256262e-99,-0.197915216300913,0.224,0.249,3.00142840224253e-95
"CMTM6",1.85753438381728e-98,-0.268873527180918,0.119,0.132,3.76819425101173e-94
"ARHGDIB",2.87862407094485e-98,-0.040059550447781,0.739,0.734,5.83957679031871e-94
"CD63",2.9780897173515e-98,-0.291325217658469,0.108,0.13,6.04135280061925e-94
"PCNP",2.01845861359247e-97,0.148197038410632,0.256,0.228,4.09464514353368e-93
"NMT2",2.92849178843356e-97,0.199194453947952,0.102,0.084,5.94073844201632e-93
"C4orf48",3.27506101489715e-97,-0.291489683587976,0.116,0.137,6.64378877482035e-93
"MAT2B",4.46288200593807e-97,0.0854901458664116,0.104,0.091,9.05340243724596e-93
"ATP5ME",1.0317257195697e-96,0.0666170781244957,0.448,0.419,2.09295879471908e-92
"KRTCAP2",1.10909241572252e-96,0.0318461703427733,0.221,0.204,2.2499048745347e-92
"CDC42",5.42357579422802e-96,0.122186657153026,0.537,0.501,1.1002265856171e-91
"LIMD2",1.20922723446497e-95,0.0997576846733246,0.499,0.464,2.45303836783565e-91
"NUCKS1",2.16647921916772e-95,0.163614421499648,0.279,0.248,4.39491974400363e-91
"CBX3",4.68523667015875e-95,0.101883158775314,0.255,0.231,9.50447110908404e-91
"U2SURP",6.91222665866281e-95,0.162357223120555,0.234,0.206,1.40221429997634e-90
"FCER1G",9.36289379969701e-95,0.074097383348873,0.15,0.134,1.89935663620654e-90
"TTC14",1.06597682642944e-94,0.112020425613602,0.145,0.127,2.16244059009477e-90
"PLAAT4",1.52939171241544e-94,-0.134597810249892,0.348,0.367,3.10252402780597e-90
"ATP6V1F",2.25274961346447e-94,-0.212160529955244,0.187,0.212,4.56992786587402e-90
"GADD45B",7.49282561732998e-94,0.203442663894852,0.193,0.167,1.51999460473156e-89
"CORO1B",8.03387038218281e-94,-0.221782942795258,0.178,0.201,1.6297509457296e-89
"PSIP1",1.66275099019497e-93,0.130108284222455,0.308,0.278,3.37305665870952e-89
"EIF1",7.17373994710437e-93,-0.0387814043194767,0.949,0.942,1.45526488566959e-88
"YWHAB",1.07833123112358e-92,-0.115971248012952,0.355,0.368,2.18750273545729e-88
"UCP2",2.26010505090426e-91,0.109980463632186,0.266,0.24,4.58484910626438e-87
"HNRNPM",6.5001248108985e-91,0.1314412871757,0.339,0.308,1.31861531913887e-86
"SF3B1",6.685687653049e-91,0.101909026058395,0.238,0.214,1.35625859729752e-86
"GPR65",3.31983799636859e-90,-0.355607971151574,0.067,0.084,6.73462335943332e-86
"COX5B",3.50102870164409e-90,-0.107597716896453,0.444,0.465,7.1021868241552e-86
"TNFAIP8",4.29173388848621e-90,0.119756144036935,0.249,0.223,8.70621136618312e-86
"ITM2A",4.89286279919403e-90,-0.159062014086585,0.283,0.306,9.92566147444501e-86
"DDX6",5.47188503789459e-90,0.153154702437891,0.155,0.134,1.1100265987873e-85
"ANP32B",1.24784047125956e-89,0.129003278459439,0.407,0.374,2.53136917999714e-85
"RAN",1.60654924939923e-89,-0.14143161117654,0.309,0.331,3.25904580733128e-85
"TMEM123",2.85396025993208e-89,0.0979335481750883,0.423,0.392,5.78954378329822e-85
"CAPZA2",3.19846352397868e-89,0.127765702923865,0.141,0.123,6.48840310474315e-85
"SEC11C",5.43875442761032e-89,-0.283402898081025,0.104,0.125,1.10330572318503e-84
"SF3B5",5.55490278496398e-89,-0.161856739980616,0.265,0.289,1.12686757895779e-84
"ATP1A1",8.66581363330272e-89,0.0886368689686119,0.148,0.132,1.75794695365179e-84
"LSM14A",2.86301831975364e-88,0.133166042141674,0.167,0.147,5.80791896345223e-84
"LDHB",3.30933547971778e-88,0.0894423865775167,0.751,0.723,6.71331795415549e-84
"WAC",4.52661212080216e-88,0.149405770869742,0.105,0.09,9.18268534825926e-84
"CD7",5.64928788912264e-88,-0.0327312291534536,0.375,0.366,1.14601454118742e-83
"YWHAQ",5.79559363209985e-88,-0.24102409450243,0.145,0.165,1.17569412420778e-83
"TOMM20",6.65584676192427e-88,0.132828973216309,0.283,0.256,1.35020507412396e-83
"ALKBH7",2.49151862787167e-87,0.183431910843392,0.184,0.16,5.05429468850047e-83
"UPF2",3.54448031004515e-87,0.062398251531256,0.179,0.163,7.1903327569576e-83
"ATP6V1G1",4.37547898294327e-87,0.119817554629531,0.55,0.517,8.87609666479873e-83
"ANAPC16",5.6392608340108e-86,0.103096036203072,0.425,0.393,1.14398045278743e-81
"AKAP13",2.37927706871551e-85,0.0676533140838385,0.164,0.148,4.82660146159629e-81
"ATP5MF",3.82340639157444e-85,-0.126031916530611,0.32,0.333,7.7561622059479e-81
"CHURC1",4.09886024499133e-85,0.087856497763007,0.303,0.278,8.31494789298942e-81
"CD6",4.73039326247373e-85,0.199773681766449,0.154,0.132,9.5960757722542e-81
"EIF3D",5.82945760568383e-85,0.142144006574289,0.324,0.294,1.18256376988902e-80
"PTPRA",2.73483274114651e-84,0.181845557581014,0.1,0.084,5.5478816986898e-80
"SYNE2",4.55486238839933e-84,-0.206067372993757,0.175,0.191,9.23999384110689e-80
"RBX1",9.00274178941713e-84,-0.170143275174897,0.233,0.25,1.82629619940116e-79
"PPP1R2",9.98740883921737e-84,0.0979032038260488,0.278,0.253,2.02604575712364e-79
"BTF3",1.3696259610388e-83,0.0790433734598723,0.851,0.831,2.77842322456331e-79
"RORA",1.51775308736519e-83,-0.197512996917087,0.162,0.175,3.07891391302902e-79
"GIMAP7",3.32092165564553e-83,0.102728183779978,0.385,0.355,6.73682167064253e-79
"RASGRP2",4.00834094835217e-83,0.159389866308785,0.2,0.176,8.13132044782721e-79
"HSPE1",4.87108117061482e-83,-0.181941332432299,0.225,0.246,9.88147526270923e-79
"RBBP4",5.81902096544154e-83,0.124561621045146,0.118,0.102,1.18044659304947e-78
"STK17B",1.63472052276008e-82,-0.0408668439495776,0.313,0.305,3.31619405247109e-78
"CELF1",2.5583948176518e-82,0.112875964731552,0.09,0.078,5.18995972708844e-78
"SCAF11",6.97626113123403e-82,0.113706589896021,0.214,0.192,1.41520433308213e-77
"SPOCK2",9.19146830238169e-82,-0.1975111994834,0.175,0.192,1.86458125982115e-77
"STK17A",1.0211091618027e-81,0.144541179515353,0.218,0.193,2.07142204563295e-77
"BTG2",1.95298038892808e-81,-0.194407226318604,0.168,0.181,3.96181601697951e-77
"CSNK1A1",2.61236838441554e-81,0.113652334022113,0.17,0.151,5.29945050462537e-77
"PARK7",4.07528254980028e-81,-0.14890963893703,0.286,0.31,8.26711818052485e-77
"ARF1",4.50718082021559e-81,-0.178870991531552,0.212,0.236,9.14326701188935e-77
"TTC39C",7.05251253739396e-81,-0.217158959039074,0.159,0.178,1.43067269333574e-76
"TCEA1",8.70613285388111e-81,0.0437923876623494,0.222,0.205,1.76612611073832e-76
"SEPTIN6",9.96938972778587e-81,0.123936357107538,0.302,0.274,2.02239040017864e-76
"CD27",1.39671568657029e-80,-0.0392771356455028,0.291,0.283,2.83337744177648e-76
"RAD21",1.74312170275011e-80,0.154481892445394,0.152,0.133,3.53609668619887e-76
"ATP5MK",1.75278668967497e-80,-0.109107453136255,0.392,0.409,3.55570307867465e-76
"EIF4A2",1.81520761870493e-80,-0.0711872834451395,0.545,0.552,3.68233017530483e-76
"YY1",1.92292295734035e-80,0.153380724027297,0.128,0.111,3.90084151126063e-76
"SMIM27",2.22662585201185e-80,0.165769509175447,0.146,0.127,4.51693320339123e-76
"PABPN1",3.75081394832854e-80,0.162181312342353,0.078,0.065,7.60890117557928e-76
"SNU13",4.03975396176281e-80,-0.163225750967828,0.242,0.266,8.19504488683203e-76
"ATRX",1.04550395190077e-79,0.102663113927727,0.214,0.193,2.1209093168259e-75
"NSRP1",1.09468596710459e-79,0.214925242228705,0.117,0.099,2.22067995286838e-75
"NDUFS6",1.86428785698756e-79,-0.225109188927414,0.15,0.169,3.78189434668496e-75
"APEX1",2.11745519681563e-79,0.136106502475055,0.161,0.142,4.29546961226019e-75
"CD164",6.8881278534891e-79,0.0366160656175132,0.185,0.172,1.3973256163588e-74
"PET100",1.15609015300154e-78,0.0695140907812422,0.242,0.222,2.34524448437893e-74
"SSR4",1.37151419405054e-78,-0.0917906890065407,0.461,0.474,2.78225369405092e-74
"BCAS2",1.54450723249967e-77,-0.228803437134183,0.112,0.133,3.13318737184882e-73
"ATP5MJ",2.76245496697666e-77,0.0871995724761456,0.538,0.507,5.60391614600885e-73
"DENR",6.93525435077641e-77,0.103084214392322,0.132,0.117,1.4068856975985e-72
"GIMAP4",1.52214825027217e-76,-0.0186042369283612,0.252,0.241,3.08782994050212e-72
"FYN",1.70044480911336e-76,0.0828989140148815,0.129,0.115,3.44952233976736e-72
"BCLAF1",2.13386755664253e-76,0.11392230541664,0.254,0.231,4.32876372540504e-72
"THUMPD3-AS1",4.77259596272161e-76,0.198085623667476,0.142,0.122,9.68168816997706e-72
"NDUFA1",9.03853545903963e-76,-0.0932469644740634,0.426,0.438,1.83355730322078e-71
"FAU",1.40756844426157e-75,0.0346700837943743,0.984,0.983,2.85539334602902e-71
"SFPQ",1.87388939471603e-75,0.143427016883462,0.175,0.155,3.80137202612094e-71
"LITAF",2.13303992946438e-75,0.142537239982165,0.272,0.245,4.32708480091144e-71
"EIF4G2",2.46763510001682e-75,0.0614151018785223,0.227,0.21,5.00584456389412e-71
"ZFAND1",4.16887473252432e-75,0.238053996916936,0.121,0.102,8.45697928239884e-71
"PGK1",4.94812296336126e-75,-0.1517758061553,0.244,0.262,1.00377622434747e-70
"SRP14",8.54402600959339e-75,-0.0530346616282449,0.679,0.687,1.73324111630611e-70
"H1-10",1.46128830055349e-74,0.0916341173558142,0.15,0.134,2.96436944650281e-70
"BIRC3",2.68842777114011e-74,-0.106016815700049,0.223,0.226,5.45374457653482e-70
"CD247",2.94255914057165e-74,0.136434903757994,0.217,0.194,5.96927547256365e-70
"NAE1",3.9933476379103e-74,0.221967149129214,0.11,0.092,8.10090501826484e-70
"TRAF3IP3",6.49554207266114e-74,0.0675741012011697,0.404,0.379,1.31768566486004e-69
"SRSF11",9.14937878898071e-74,0.0770625149704083,0.253,0.232,1.85604298113263e-69
"SEPTIN9",4.79293926612006e-73,0.131359833492014,0.227,0.203,9.72295659525115e-69
"PAK2",5.78756669756249e-73,0.0224524303518214,0.162,0.15,1.17406578026753e-68
"NDUFA6",7.40198134186031e-73,-0.211922045965347,0.153,0.175,1.50156593500978e-68
"NDUFA4",9.00003489504387e-73,-0.0649400323832845,0.592,0.606,1.8257470788086e-68
"AMD1",9.25091194766386e-73,0.145915169215144,0.127,0.111,1.87663999770309e-68
"PDIA3",1.0810554838263e-72,-0.165832365860804,0.215,0.234,2.19302915449004e-68
"CCNL1",2.6051000828574e-72,-0.0799164819051104,0.354,0.359,5.28470602808452e-68
"PSMC5",2.658681230146e-72,-0.192162873829804,0.181,0.201,5.39340074347418e-68
"ZNF292",3.56021923223208e-72,0.097355858863085,0.107,0.094,7.222260734506e-68
"PFDN2",5.92992144762984e-72,-0.236679432391734,0.117,0.137,1.20294386486619e-67
"NMT1",9.79417302489721e-72,-0.0293258258893956,0.118,0.112,1.98684593983065e-67
"GNG5",1.07743977284054e-71,-0.212732298968992,0.151,0.171,2.18569432318431e-67
"SNRPF",5.36303937435699e-71,0.121639502856206,0.298,0.272,1.08794616748206e-66
"EIF4A1",7.2404624209328e-71,-0.0769445083229678,0.438,0.447,1.46880020671043e-66
"SF1",9.21188280763319e-71,0.0950316528776409,0.357,0.331,1.86872254635647e-66
"ATP5F1A",9.5392869788106e-71,0.155658662055069,0.27,0.244,1.93513975652152e-66
"EIF3F",1.12949619738362e-70,0.0997695456000631,0.511,0.481,2.29129598601241e-66
"HIGD2A",1.16697596593442e-70,-0.105531590596825,0.368,0.385,2.36732744449457e-66
"ZFAS1",1.99543779477932e-70,0.0861045227957087,0.589,0.559,4.04794511048932e-66
"ATP5PD",5.72336459611304e-70,-0.134332517410354,0.297,0.318,1.16104174196749e-65
"HERPUD1",6.12380608498637e-70,-0.233092669994534,0.12,0.136,1.24227530240034e-65
"DDX5",1.1990490825637e-69,0.0648736393061622,0.774,0.757,2.43239096888873e-65
"GIMAP2",2.18382202667104e-69,0.143864971360299,0.143,0.126,4.43010136330488e-65
"IL7R",2.62613963677489e-69,0.0187276482817871,0.65,0.624,5.32738686716153e-65
"POLR2K",7.226448938546e-69,-0.226755314456578,0.123,0.141,1.46595743167344e-64
"RBM27",7.66670029422944e-69,0.11613746643061,0.134,0.119,1.55526682168738e-64
"YWHAZ",8.03734312136742e-69,0.0294407143557072,0.378,0.359,1.63045542560059e-64
"OCIAD1",8.45587729710345e-69,0.114963362844233,0.167,0.149,1.71535926849041e-64
"COTL1",2.65942237575525e-68,-0.095308613946516,0.32,0.328,5.3949042314571e-64
"LCP1",3.47686492386893e-68,-0.0159056118010263,0.249,0.24,7.05316818456052e-64
"EML4",8.4726299972916e-68,-0.189914690996237,0.164,0.181,1.71875772125057e-63
"TRAT1",1.64924690764594e-67,-0.097787786869699,0.241,0.243,3.34566227685055e-63
"PTGES3",1.94131393883184e-67,0.0895493913319088,0.311,0.287,3.93814945631426e-63
"TCF25",2.65015996984644e-67,0.0452663108650173,0.239,0.223,5.37611451483049e-63
"EPB41L4A-AS1",5.92619856251929e-67,0.15570596535924,0.198,0.176,1.20218864039266e-62
"TMC6",7.86857164142624e-67,0.182934483914689,0.123,0.106,1.59621844317973e-62
"CCDC85B",7.94408721676485e-67,-0.178216871578001,0.184,0.201,1.61153753279292e-62
"SOD1",9.17668203183724e-67,-0.0716760458772323,0.48,0.49,1.8615817169785e-62
"PCBP1",1.09610774587496e-66,0.00312215041663277,0.309,0.296,2.22356417328193e-62
"NDUFB2",1.46394454457279e-66,-0.120872709216211,0.318,0.337,2.96975790312036e-62
"PKM",3.03775739613989e-66,-0.153959886074664,0.231,0.249,6.16239465380938e-62
"H2AZ2",3.35704772343401e-66,-0.180765070932768,0.185,0.205,6.81010701175823e-62
"POMP",1.07318079419495e-65,-0.154625275507733,0.218,0.24,2.17705455910387e-61
"NFKBIZ",1.08736041847916e-65,-0.120012373346955,0.1,0.1,2.20581934492681e-61
"ACAP1",1.70222901540805e-65,-0.115771161863144,0.3,0.314,3.45314178065678e-61
"C11orf58",2.029005924983e-65,0.0950288783145967,0.362,0.336,4.11604141942052e-61
"RBMS1",3.22850774406536e-65,0.109413759239359,0.132,0.118,6.549350809611e-61
"CD48",3.30246205835628e-65,-0.0454117767426441,0.49,0.487,6.69937453158155e-61
"ACTR3",3.93831500370998e-65,-0.0443811235581364,0.231,0.226,7.98926581652606e-61
"TMEM256",5.20739422189335e-65,0.138414950151391,0.171,0.152,1.05637199185329e-60
"NAP1L4",5.26110783984728e-65,0.0726877151762688,0.163,0.148,1.06726833639142e-60
"PRPF4B",6.22706881303895e-65,0.0718355507615551,0.169,0.155,1.26322317941308e-60
"HNRNPK",7.9754970609962e-65,0.0834208327736206,0.429,0.402,1.61790933379369e-60
"PAG1",8.77127032151523e-65,0.0728771653240439,0.148,0.135,1.77933989742258e-60
"LAMTOR5",1.37525954383158e-64,-0.187356831031616,0.159,0.18,2.78985151061674e-60
"LARS1",1.41880033030977e-64,0.0887719485517036,0.12,0.107,2.87817835006641e-60
"RASGRP1",1.63045992144633e-64,-0.0799121952684944,0.107,0.105,3.30755099664602e-60
"SMARCE1",2.92191472381998e-64,0.114173213168126,0.114,0.101,5.92739620874122e-60
"SLC25A6-ENSG00000169100",7.73473630275575e-64,0.0731245594686714,0.7,0.674,1.56906860637703e-59
"EVI2B",1.58820113601091e-63,0.103734562920321,0.292,0.268,3.22182482451172e-59
"PHIP",1.86569772318615e-63,0.113351108305333,0.121,0.107,3.78475440125543e-59
"MYCBP2",2.12537086724824e-63,0.104916455894683,0.168,0.151,4.31152734129978e-59
"GSTO1",2.82981116825446e-63,-0.232431390392183,0.116,0.134,5.74055493592099e-59
"H3-3B",3.34963416230626e-63,-0.0189263794533412,0.888,0.881,6.79506786165447e-59
"USP16",4.47160627024573e-63,0.0812519882215648,0.155,0.141,9.07110047982048e-59
"CCND3",8.7885576295342e-63,0.102355817344358,0.315,0.291,1.78284680072731e-58
"KPNB1",1.28512085929036e-62,0.072376161942612,0.111,0.1,2.60699617515642e-58
"RNF145",2.04031603583588e-62,0.162046579539771,0.161,0.142,4.13898511029666e-58
"LAMTOR2",2.20364833383013e-62,-0.25408660806439,0.096,0.113,4.47032101000779e-58
"SRSF10",4.41756086475471e-62,0.184115635211756,0.119,0.102,8.9614639702414e-58
"YME1L1",5.3626844808539e-62,-0.175122269512739,0.126,0.134,1.08787417378602e-57
"OSBPL8",6.49561256918943e-62,0.0657120507894411,0.171,0.157,1.31769996578577e-57
"SRSF3",1.28324688182676e-61,0.0444014323979203,0.352,0.333,2.60319462447377e-57
"CD47",1.49975834628315e-61,0.100019709248646,0.226,0.206,3.04240978127e-57
"BAZ1A",1.53248674691729e-61,-0.208901525351659,0.133,0.151,3.10880261479641e-57
"UQCR11",1.91996127471787e-61,-0.0442560919926196,0.565,0.563,3.89483344189267e-57
"COX6B1",4.05209198524599e-61,-0.0706926201171081,0.526,0.535,8.22007380127002e-57
"LRRFIP1",4.12249431406133e-61,-0.0516197130078455,0.253,0.25,8.36289196550482e-57
"DDX18",5.44361156542279e-61,-0.0679426115300368,0.287,0.288,1.10429104216167e-56
"PPA1",7.47792177949217e-61,0.116561367259905,0.237,0.215,1.51697121218778e-56
"MOB1A",1.4855899418895e-60,0.0447170371341064,0.107,0.098,3.01366775611704e-56
"BIRC2",2.94890058510758e-60,0.230103346263583,0.093,0.079,5.98213972694924e-56
"HMGB1",3.11166131955019e-60,0.0722641851378087,0.682,0.656,6.31231615283951e-56
"NDUFB3",1.23288703971328e-59,-0.211475292214717,0.137,0.154,2.50103464876235e-55
"RPA3",1.42380102759803e-59,-0.246209436722914,0.093,0.109,2.88832276458537e-55
"SNRPB",1.51300432087481e-59,-0.14492492328248,0.221,0.238,3.06928056532663e-55
"SPCS2",1.54247431333414e-59,-0.150814995478823,0.219,0.237,3.12906339202964e-55
"CAPZB",3.99700744561416e-59,-0.0935591373647999,0.335,0.346,8.10832930417289e-55
"GTF3A",9.04042911959362e-59,-0.094022775401474,0.345,0.356,1.83394145120076e-54
"SHOC2",1.10567996987642e-58,0.0675017239371347,0.107,0.096,2.24298238689131e-54
"TAPBP",1.58641487592329e-58,-0.0427547923675952,0.177,0.172,3.21820121729798e-54
"RNF181",2.30650543112206e-58,-0.221768251650036,0.111,0.128,4.67897691757422e-54
"XRCC5",2.39743054867515e-58,0.0269067852772025,0.23,0.217,4.8634276110424e-54
"HSPB1",2.78180227949501e-58,0.10158828197534,0.209,0.191,5.64316410418357e-54
"GPX1",3.16417601841967e-58,-0.0620380415136872,0.239,0.238,6.41884747096613e-54
"CD44",4.27663647541275e-58,0.0757598714033851,0.355,0.333,8.6755847540223e-54
"ATF4",4.89011201580009e-58,0.101549498319276,0.191,0.174,9.92008123525207e-54
"THOC2",5.93199200353762e-58,0.0209147701666141,0.119,0.111,1.20336389783764e-53
"AP2B1",1.05056261324792e-57,-0.0831304219216114,0.1,0.099,2.13117131723474e-53
"MAP1LC3B",1.30893542181584e-57,-0.191069598662815,0.142,0.16,2.65530639669561e-53
"NDUFB8",2.05065846634149e-57,-0.112102868207329,0.317,0.334,4.15996576482034e-53
"CALM2",2.38627978904177e-57,-0.0146460537695741,0.478,0.467,4.84080718005014e-53
"XBP1",2.90862562491789e-57,-0.167660568116543,0.177,0.192,5.90043794270843e-53
"CLK1",3.94021435943341e-57,-0.154262844403794,0.176,0.19,7.99311884954661e-53
"PRR13",4.38879648735196e-57,-0.124075442666357,0.269,0.285,8.90311255424219e-53
"PIK3R1",5.19080606170031e-57,-0.134769128637747,0.21,0.22,1.05300691767652e-52
"H2AZ1",5.51546086838042e-57,-0.12816799448405,0.274,0.294,1.11886639175965e-52
"CNOT1",6.15430429720321e-57,0.242387694390803,0.124,0.107,1.24846216973064e-52
"SUCLG2",6.68034837980022e-57,0.150141446222613,0.117,0.102,1.35517547232627e-52
"TMEM258",7.28596221923195e-57,-0.0342466449770669,0.411,0.406,1.47803029579339e-52
"PYM1",9.67908612198761e-57,0.210154922326336,0.088,0.074,1.96349941070641e-52
"WSB1",1.06596540686306e-56,0.131737613849062,0.112,0.098,2.1624174243624e-52
"PPP4C",1.12763461135774e-56,-0.229911749991426,0.109,0.125,2.28751957260031e-52
"MCL1",1.14016601396526e-56,-0.0277839250439716,0.17,0.165,2.31294077592992e-52
"PPP1CC",1.40657201807099e-56,0.0816500262265026,0.169,0.154,2.8533719958588e-52
"CNOT7",4.41352847267865e-56,0.140559306577721,0.127,0.112,8.95328385967592e-52
"MSN",4.72727765547632e-56,-0.0830892280266105,0.158,0.159,9.58975545189927e-52
"G3BP2",1.6366889696501e-55,-0.166949544308014,0.15,0.161,3.32018724383219e-51
"FNBP1",3.55804697745995e-55,0.071415340171018,0.275,0.257,7.21785409847524e-51
"PA2G4",3.86618989768842e-55,0.0441265692783548,0.267,0.252,7.84295282645072e-51
"HMGN3",4.40544020041921e-55,0.0835573908432545,0.193,0.177,8.9368759905704e-51
"NT5C3A",4.42536948709974e-55,-0.197315937846263,0.111,0.12,8.97730454153054e-51
"DAZAP2",5.13368605716471e-55,0.0677090608388333,0.316,0.296,1.04141955355643e-50
"CLEC2B",6.10268328048411e-55,-0.127425215050739,0.227,0.248,1.23799033027901e-50
"DPY30",6.26189312571799e-55,-0.23224080988522,0.106,0.12,1.27028763948315e-50
"TAOK3",4.53693403740746e-54,0.0532577558358929,0.15,0.138,9.20362438828477e-50
"SELENOH",6.44515380641623e-54,0.0207365106974104,0.3,0.286,1.3074639011696e-49
"STK4",8.81578903360823e-54,0.073680122851953,0.366,0.345,1.78837096335777e-49
"IQGAP1",9.4886463199162e-54,-0.156816525061658,0.113,0.12,1.9248667924582e-49
"EAPP",1.97128911125045e-53,0.172464569946389,0.192,0.172,3.99895709108267e-49
"CAPZA1",2.52815428965067e-53,-0.104279144442166,0.148,0.15,5.12861379198535e-49
"SS18L2",4.34713916408726e-53,-0.196195270733864,0.109,0.125,8.81860650826741e-49
"PTP4A2",5.38980838276115e-52,-0.0335564548708953,0.207,0.203,1.09337652852693e-47
"SERF2",7.83981363956213e-52,-0.0422428200697889,0.849,0.85,1.59038459492157e-47
"BAX",1.70975254986543e-51,-0.161489319711519,0.175,0.189,3.46840402265701e-47
"TOMM5",1.90369012342204e-51,0.115421492916101,0.099,0.088,3.86182578437394e-47
"MIER1",1.93771560326153e-51,0.161133770930588,0.132,0.117,3.93084987277634e-47
"MKRN1",3.08445973716385e-51,0.141307135387401,0.115,0.101,6.25713502281058e-47
"UFM1",4.63942661059055e-51,0.109869801596589,0.114,0.102,9.41154082224398e-47
"PPP1CB",5.51453434365684e-51,-0.00651448207620131,0.168,0.162,1.11867843695423e-46
"HSPA5",6.81383760931634e-51,-0.162119865622165,0.165,0.18,1.38225509742591e-46
"KTN1",1.01341780444449e-50,0.00176298694359067,0.245,0.235,2.05581935809609e-46
"TMEM147",1.33195747162101e-50,-0.204081125199075,0.108,0.123,2.70200892693038e-46
"JMJD1C",2.09488810417946e-50,0.0730016984902533,0.113,0.103,4.24969000813845e-46
"RBM25",2.50183323096683e-50,0.0252541656289154,0.229,0.218,5.07521889233931e-46
"RHOA",2.61857588823713e-50,-0.0786893160347393,0.292,0.298,5.31204304687783e-46
"TAF7",3.2817278718435e-50,0.0836901159954735,0.218,0.202,6.65731316082172e-46
"CNBP",1.12235181060318e-49,0.051382658241681,0.404,0.385,2.27680288298961e-45
"JAK1",1.49146396624469e-49,0.0690767033984168,0.331,0.311,3.02558380192398e-45
"NDUFB4",3.02809761412892e-49,-0.106832594681547,0.276,0.29,6.14279882002192e-45
"BCAP31",3.89858184832329e-49,-0.19168744951864,0.139,0.155,7.90866313750863e-45
"ITGB2",4.81029698961e-49,0.0855508857266465,0.271,0.251,9.75816847312285e-45
"CD37",5.45305880131335e-49,-0.028087609619257,0.514,0.51,1.10620750843443e-44
"RSRC1",6.15350736762315e-49,0.0982161279888366,0.094,0.084,1.24830050459603e-44
"MAPK1IP1L",7.83274552134947e-49,-0.224565600377499,0.09,0.104,1.58895075646095e-44
"HNRNPH3",8.28060655975683e-49,0.105186753808971,0.183,0.167,1.67980384671227e-44
"TPM3",1.47993726107306e-48,-0.0525005621066841,0.394,0.396,3.00220072781281e-44
"PNN",1.50261789087183e-48,-0.0717361205201259,0.246,0.249,3.0482106534226e-44
"CRBN",1.56760903963564e-48,0.133253376045692,0.195,0.176,3.18005169780486e-44
"PRDX2",1.69434939920974e-48,-0.118255669958108,0.265,0.283,3.43715719123688e-44
"APRT",1.95045043020692e-48,-0.0616803186579484,0.479,0.487,3.95668374271776e-44
"BUD31",2.7262055115075e-48,-0.196424533635395,0.114,0.13,5.53038050064411e-44
"ELOB",3.67801121487411e-48,-0.0522659183319893,0.468,0.472,7.46121355049361e-44
"SPCS1",4.82222932837828e-48,-0.0903949163876399,0.332,0.345,9.78237441554819e-44
"ELOC",5.65924340104714e-48,-0.188489856404385,0.122,0.137,1.14803411633642e-43
"LSM5",5.75746159808781e-48,0.100548715720872,0.281,0.261,1.16795865978809e-43
"TMEM59",6.95089436263038e-48,-0.11401705572842,0.274,0.292,1.4100584304032e-43
"TRAM1",1.13467441055576e-47,0.0506758919172487,0.199,0.186,2.30180050925342e-43
"EIF3J",1.25624343970937e-47,-0.0437111127158847,0.131,0.128,2.54841544179442e-43
"CDV3",2.48879956686025e-47,0.0910625950919967,0.085,0.076,5.04877880133271e-43
"EMB",2.74949748945681e-47,-0.103430978900075,0.163,0.166,5.57763060711209e-43
"CDC26",3.04658769975869e-47,-0.202117884006012,0.105,0.12,6.18030780773049e-43
"DYNC1I2",3.33798035442574e-47,-0.0266770387235311,0.101,0.096,6.77142694698806e-43
"NDUFC2",3.65892086886955e-47,-0.15656838892827,0.176,0.192,7.42248687458877e-43
"POLR2L",5.55940036948636e-47,-0.0350711846368088,0.345,0.341,1.127779958954e-42
"KHDRBS1",5.71516224678634e-47,0.117920472472321,0.177,0.16,1.15937781338308e-42
"RABAC1",8.71047393311642e-47,-0.131301947279665,0.215,0.231,1.767006742072e-42
"ZRSR2",1.65717690196089e-46,0.0810811498486266,0.119,0.108,3.36174906331786e-42
"ATP5F1C",1.76097222864954e-46,-0.145166433771483,0.186,0.202,3.57230826303846e-42
"COX7A2",1.77856201058844e-46,-0.0467261144565962,0.554,0.564,3.6079908946797e-42
"EIF5A",2.35255774537584e-46,-0.0604443506419667,0.268,0.269,4.77239864226943e-42
"GABARAPL2",2.54470479388743e-46,-0.1353313656399,0.202,0.217,5.16218814488003e-42
"ATP5F1B",3.13340791479098e-46,-0.147362860088882,0.171,0.183,6.35643129594497e-42
"TRA2B",3.29341745029881e-46,0.0692549618831837,0.416,0.395,6.68102663967617e-42
"TLE5",5.19867019455431e-46,0.0618527237131752,0.502,0.48,1.05460223566729e-41
"AKAP9",1.33338925103946e-45,0.0599507160050405,0.184,0.172,2.70491343465864e-41
