"","logFC","logCPM","F","PValue","bonferroni"
"GTF3C6",0.22544115276887,6.9454529427229,27.0863821745093,4.16292338511865e-07,0.000491641251782513
"TPM3",0.144431607611759,9.23089995561054,26.9001218659721,4.53926478145829e-07,0.000536087170690224
"RPA3",0.259499029209076,6.94758593679654,26.8574329740397,4.63077300460323e-07,0.000546894291843642
"NONO",-0.138931644875047,7.27441881191877,26.8202712584435,4.71145290850376e-07,0.000556422588494294
"VAMP8",0.22847417482758,8.6499336453804,26.7292004790915,4.91527532697296e-07,0.000580494016115506
"HNRNPH1",-0.445828321274884,8.91402536319775,26.6521550918753,5.09488384038641e-07,0.000601705781549635
"RBM3",-0.162996373695169,9.28305440516699,26.5151118652721,5.43090720071554e-07,0.000641390140404505
"EML4",0.238997541155124,7.82685600179909,26.4658317504048,5.55732456632642e-07,0.000656320031283151
"CLK1",0.258213380075943,7.894960393267,26.3658641118452,5.82259916646046e-07,0.00068764896155898
"TCF7",-0.229486284722919,8.59167057881406,26.2839311798794,6.04944429100206e-07,0.000714439370767344
"SVIP",-0.219315720905747,8.52795879945285,26.2651902811452,6.10260492727321e-07,0.000720717641910966
"DDIT4",0.372354915882001,8.53811242518076,26.1708930819626,6.37730474322177e-07,0.000753159690174491
"BBLN",0.13618571979316,8.77732004317124,25.6286941859764,8.21792293949724e-07,0.000970536699154624
"EMB",0.203568696780364,7.69680412408547,25.5265820497789,8.62080691501757e-07,0.00101811729666357
"PRMT2",-0.198523997345001,8.48894734230736,25.5194351381995,8.6495251594963e-07,0.00102150892133651
"LSM8",0.137594369874523,7.9457102676407,25.5044262325096,8.7106907946125e-07,0.00102873258284374
"CREBRF",-0.191459717709967,7.07834566584024,25.471559394035,8.84635432150497e-07,0.00104475444536974
"PPP1CA",0.242367496840847,8.27189602524231,25.3861936792978,9.20698312965095e-07,0.00108734470761178
"BIRC2",-0.258772766843762,6.68992119227348,25.2908856392064,9.62886240435466e-07,0.00113716864995428
"PARK7",0.172732786831899,8.65746817892914,25.2701431490098,9.72194894496012e-07,0.00114816217039979
"NSRP1",-0.144408832131629,7.05628603713688,25.1473331440675,1.02994421165052e-06,0.00121636411395926
"PPP1R7",0.163427033929046,7.22388077204722,24.984828571932,1.11160962041329e-06,0.00131281096170809
"GNG5",0.22472654764161,7.65502547403146,24.8684436937656,1.17407913099044e-06,0.00138658745369971
"PFDN5",-0.209932999764033,11.8963870230126,24.7493561946929,1.2416616600648e-06,0.00146640242053653
"ZNHIT1",0.181386100487633,7.4783734897387,24.7261660328059,1.25533659077541e-06,0.00148255251370576
"OAZ1",0.164504513662771,10.3579375887126,24.67328851305,1.2869059896952e-06,0.00151983597383003
"RICTOR",-0.206506255876344,7.10041553764181,24.4677844799114,1.41775171395165e-06,0.0016743647741769
"RSRP1",0.173729553764581,8.47822081806242,24.4267607842921,1.44533518292213e-06,0.00170694085103104
"BRK1",0.210478330357542,8.39635133534267,24.3292238376666,1.51333126190274e-06,0.00178724422030714
"THUMPD3-AS1",-0.174472206376921,7.30448910462237,24.3041621603315,1.53138222614091e-06,0.00180856240907241
"PSMD7",0.176106050895922,7.35400922089859,24.2170857094863,1.59556894980768e-06,0.00188436692972287
"SMIM27",-0.239213696226891,7.37986093165288,24.0629144687347,1.71597806663354e-06,0.00202657009669421
"CDC42SE1",-0.413580790993407,8.4529987860723,24.0583379394199,1.71962669105321e-06,0.00203087912213385
"ARPC2",0.134584038279942,9.79558245104523,23.9621822888596,1.799484588624e-06,0.00212519129916495
"CDC42SE2",-0.231809466674638,8.6865005141631,23.9550825201896,1.805545432885e-06,0.00213234915623718
"CRIP1",-0.622158897273926,9.08409466581437,23.9176842620581,1.83772085921842e-06,0.00217034833473696
"CHD2",-0.167240052430852,7.98981144047586,23.9142352423468,1.84075176534515e-06,0.00217392783487262
"SNU13",0.183899367099238,8.40474029651495,23.8609131059862,1.88769829061729e-06,0.00222937168121902
"PKM",0.211061447017269,8.27657325666499,23.8342600459664,1.91163105929127e-06,0.00225763628102299
"EIF4B",-0.308729714707721,8.82318801326785,23.6178565449671,2.11761480133259e-06,0.00250090308037379
"M6PR",0.200786795433453,7.34474598063103,23.5011113910216,2.23801671279767e-06,0.00264309773781405
"CD74",-0.215509691077297,9.52718313211423,23.3151968620929,2.44394367224694e-06,0.00288629747692364
"RWDD1",0.122612082491857,8.55010333787781,23.1859870868688,2.59836092915187e-06,0.00306866425732836
"PEBP1",0.132480075227771,8.66233634959704,22.9767166331724,2.86963759871299e-06,0.00338904200408004
"GYPC",-0.200724133379662,8.90358204541382,22.9601827493318,2.89224854396454e-06,0.00341574553042212
"LCP2",-0.183035193367343,6.74032426836975,22.8756821751936,3.01094783073423e-06,0.00355592938809712
"SRSF6",-0.324795233834756,7.18616404979921,22.7894269625792,3.13680551782094e-06,0.00370456731654653
"ARHGDIA",0.200584286059793,7.63651985717452,22.6713537974706,3.31784173278314e-06,0.00391837108641689
"BTG2",0.285854893859341,7.82979763854052,22.6159701490881,3.406381976068e-06,0.00402293711373631
"TRMT112",0.249596891053522,8.55913220056497,22.6142869104956,3.40905797001102e-06,0.00402609746258301
"HNRNPA1",-0.121792007928986,11.3339419251954,22.5639800568633,3.4916085214038e-06,0.00412358966377789
"SOD1",0.125871006826792,9.59135776907455,22.5034666466044,3.59363305205199e-06,0.0042440806344734
"HNRNPDL",-0.107395148990952,9.80670740492765,22.480196631392,3.63366158243951e-06,0.00429135432886106
"NDUFA6",0.228331367897102,7.71201606172444,22.4722416049971,3.6475512404757e-06,0.0043077580150018
"ALDOA",0.177152014820929,9.38581615780804,22.3429334622693,3.87913920424721e-06,0.00458126340021596
"SYNE2",0.311708137819528,7.99388269217782,22.1911423595651,4.17026043145389e-06,0.00492507756954704
"VAMP5",0.189525395385182,7.63882260245952,22.1586014828897,4.23552639749186e-06,0.00500215667543789
"ITGB1",0.352260945620456,8.64305579380731,22.0907840227236,4.37468177681419e-06,0.00516649917841756
"CSTB",0.216395437458023,8.36410818968091,22.0881211522243,4.38026059586932e-06,0.00517308776372166
"NDUFB1",-0.249907193206911,8.78630270907277,21.9271677316086,4.73000770065253e-06,0.00558613909447064
"CCNG1",-0.236860170851503,7.27004228152243,21.8583435267575,4.88827329134649e-06,0.0057730507570802
"MYL6",0.194121254081528,10.6562725589126,21.8392394416987,4.93285237383242e-06,0.00582569865349609
"ACTR2",-0.130163253544998,7.58194526375912,21.834469456359,4.94426423395388e-06,0.00583917606029954
"CMPK1",-0.303590551868523,8.55407608270604,21.6811947695161,5.31995654408551e-06,0.00628286867856499
"HMGN2",-0.134765061940776,9.51124900642217,21.4985670513851,5.80562429001717e-06,0.00685644228651027
"CFLAR",0.146153311193873,7.56119430059388,21.3939840071317,6.10391735141049e-06,0.00720872639201579
"BAX",0.18906751628706,7.86827210085697,21.3866362128295,6.12537725112412e-06,0.00723407053357759
"ATP6V1F",0.207638696670861,7.98484170275979,21.3059994007858,6.36660779763021e-06,0.00751896380900128
"IGBP1",0.128647856779838,7.70132544750112,21.235564765687,6.58524413433711e-06,0.00777717332265213
"MYL12A",0.243546266893186,11.1891490423843,21.231699599441,6.59728375469924e-06,0.0077913921142998
"LRRFIP1",0.146724681050688,8.42031997823575,21.1324474998237,6.91891966909222e-06,0.00817124412919791
"U2AF1",0.138638633359552,8.13527980119211,21.1067365664028,7.0048092451362e-06,0.00827267971850585
"SNHG25",-0.29213036995145,8.65281847348334,21.0949226854948,7.0445728495967e-06,0.0083196405353737
"CCNL1",0.227073170528675,9.04658490159965,21.0376906123499,7.24066571664424e-06,0.00855122621135685
"PABPN1",-0.203302168238506,6.38238849219155,20.8901108193683,7.77319106137438e-06,0.00918013864348314
"DEK",0.11386996218372,8.0337384948782,20.8645397058824,7.86845422729744e-06,0.00929264444243828
"MPHOSPH8",0.119217436994395,8.66158893542718,20.770118895741,8.23357589110318e-06,0.00972385312739285
"COPS6",0.164724354570108,7.45934794961094,20.6761968420595,8.61408931501631e-06,0.0101732394810343
"SNX6",0.101847192725295,7.55980938722586,20.4206934545057,9.7410825220885e-06,0.0115042184585865
"PPP4C",0.225758035797035,7.12139025740182,20.1612579531117,1.10386650884666e-05,0.013036663469479
"TMSB10",0.123680025151563,13.9001225925387,20.1027329333709,1.13542302496686e-05,0.0134093459248587
"CYBA",0.203959247670796,10.3447245854147,20.0845246810871,1.14544242405342e-05,0.0135276750280709
"ATP5F1C",0.165762693110698,7.93622189256934,20.049194140099,1.16515951266101e-05,0.0137605338445265
"TMEM167A",0.186940143882457,6.57633704640635,20.007622902195,1.18885361735497e-05,0.0140403612209622
"C19orf53",0.126130105375495,9.11233259468196,19.9672292789969,1.21216818304611e-05,0.0143157062417745
"CNOT1",-0.317834042621836,7.19088611143926,19.8757683815459,1.26696946270899e-05,0.0149629093545932
"EIF1AX",-0.154909620281509,8.2781091681987,19.8499706850027,1.28281750542724e-05,0.0151500747390957
"SEC11A",0.112816098148778,7.77262303985787,19.7944790131531,1.3176980989727e-05,0.0155620145488675
"POLR2K",0.225493292951003,7.35332879078248,19.7441589409654,1.35016263489606e-05,0.0159454207181224
"UGP2",0.177536242454044,7.63721578053528,19.5430815861876,1.48808807648401e-05,0.0175743201832761
"HSPE1",0.180523016568881,8.28222071536624,19.479951225228,1.53425280877454e-05,0.0181195256716273
"HIGD2A",0.146589734527684,9.11829249378809,19.4739287225519,1.53872112345974e-05,0.0181722964680595
"TLE4",-0.213694601241627,7.7285980953241,19.4597072390213,1.5493879412094e-05,0.018298271585683
"FAM162A",0.162494103622892,7.23727475347949,19.3622641812035,1.62430713469132e-05,0.0191830672607044
"PSMB6",0.182483710128632,7.50939171158827,19.3547411437314,1.63022265312049e-05,0.0192529295333529
"RNF181",0.229333348390579,7.20286717906695,19.3464712844097,1.63678819475146e-05,0.0193304685800147
"POLR2F",0.167537920539804,7.31147433273904,19.2719443408431,1.69699386648742e-05,0.0200414975632164
"RBBP4",-0.132179379659371,7.00071440263689,19.2678614320989,1.70038302581614e-05,0.0200815235348886
"SORL1",-0.149179317599401,7.36629588061507,19.199570607373,1.75761059925158e-05,0.0207573811771612
"CD48",0.217242104416842,9.66959153079573,19.1401592234764,1.80894879015482e-05,0.0213636852117284
"CHD3",-0.236532405782667,7.20823152466994,19.1183943265162,1.82822810031159e-05,0.0215913738646799
"TBCB",0.189717826846841,7.4616368365694,19.0312911281544,1.90716431062067e-05,0.0225236105084301
"HCST",0.146739779502323,9.94350915781192,19.0149171209224,1.92233597287931e-05,0.0227027878397047
"BLOC1S2",0.162915580795247,6.76020147947592,19.0031259050183,1.93349372636858e-05,0.0228345609084129
"ZNF207",-0.132132733751318,7.43355692827548,19.0024596796986,1.9340581212197e-05,0.0228412264116047
"ANKRD12",0.12813034701094,8.80459179996467,18.9025594567712,2.03018247390883e-05,0.0239764550168633
"TOB1",0.376982640951726,8.040405133577,18.8433847824424,2.08943767818124e-05,0.0246762589793205
"MT-CO2",-0.186972987661008,13.1491227354147,18.755520721865,2.18061083682277e-05,0.025753013982877
"PABPC1",-0.154108454840284,11.0870140151348,18.7141637175398,2.2249237705052e-05,0.0262763497296664
"COTL1",0.154289904319676,8.92427071491404,18.619312187603,2.33003783437248e-05,0.027517746823939
"RAD21",-0.10812815786999,7.40191927863487,18.5744981332091,2.38149470556487e-05,0.0281254524727212
"ANAPC11",0.149884599081288,7.66119253393077,18.524778493863,2.43984171301762e-05,0.0288145306307381
"NUCKS1",-0.127370322357488,8.43912406223192,18.4000954379168,2.59262765303787e-05,0.0306189325823772
"SAMHD1",-0.172970517245421,7.78010267858282,18.2909701732595,2.73435045781287e-05,0.03229267890677
"RASGRP2",-0.112711839763364,7.84416818855563,18.1921555535549,2.86940897427237e-05,0.0338877199861567
"TUT4",-0.19904684542413,7.35126974532885,18.1644238668357,2.90855200627404e-05,0.0343499991940964
"CNOT7",-0.120292413010421,7.12061660914738,18.1350908295568,2.95053171978116e-05,0.0348457796106154
"MBNL1",-0.160382312984067,8.67044690295146,18.0597688872264,3.06098111898404e-05,0.0361501870152015
"SEC62",-0.150749833519767,9.17550268336833,18.0513978299292,3.07351182733722e-05,0.0362981746808526
"SNRPC",0.170957407102327,7.34336191035208,17.8456467559499,3.39880585828019e-05,0.040139897186289
"SERP1",0.0930887642775596,9.29554667700631,17.7965247577994,3.48137590561574e-05,0.0411150494453219
"LAMTOR5",0.189976735693979,7.72912610487317,17.7432755567506,3.57335097283268e-05,0.042201274989154
"MT-ND6",-0.220198736306696,7.14958991230673,17.7261275773578,3.60354090981498e-05,0.0425578181449149
"EIF2A",-0.154619696581113,7.64483927848117,17.647693006009,3.74456195875206e-05,0.0442232767328618
"LYZ",-0.208545432509634,8.84806491385397,17.613877095604,3.80703830722164e-05,0.0449611224082876
"COMMD6",-0.206460813324892,10.9480517474852,17.6099602582294,3.8143341684378e-05,0.0450472865292504
"CD37",0.108839354225213,9.71395539531147,17.5994998959936,3.83393168926042e-05,0.0452787332501656
"CST3",-0.173035374819219,7.83135170470771,17.5658599206423,3.89771224179562e-05,0.0460319815756063
"NMT2",-0.268331485015581,6.809285375465,17.475802397108,4.07377117806485e-05,0.0481112376129459
"NCOR1",0.147358616128933,7.62683333197499,17.4227825052545,4.18093705683709e-05,0.049376866641246
