"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RNF44",3.50405902825981e-62,0.290482482017485,0.102,0.082,7.10833414472785e-58
"LAMTOR4",4.50636056792513e-62,0.096294244464914,0.744,0.725,9.14160304809292e-58
"G3BP2",1.04602391751912e-61,0.261097146303727,0.137,0.114,2.12196411907929e-57
"LPGAT1",1.69265019336769e-61,0.258171610603939,0.126,0.104,3.4337101822657e-57
"FNBP1",1.83839604013967e-61,0.204699370161586,0.229,0.2,3.72937020702733e-57
"STRAP",1.93154696453944e-61,0.291936535772288,0.14,0.117,3.91833617226472e-57
"PSMB10",2.4182281881007e-61,0.172293125532505,0.246,0.216,4.90561770238107e-57
"ELOVL5",4.56610258751543e-61,0.266499125537021,0.141,0.118,9.2627957090338e-57
"MYADM",4.87113176564027e-61,-0.219735822185238,0.228,0.253,9.88157789977785e-57
"IRAK3",5.20625371978342e-61,0.163328120603579,0.243,0.214,1.05614062959526e-56
"YWHAZ",6.43593551290547e-61,0.119131225552822,0.543,0.518,1.305593878148e-56
"LILRA2",3.58414580958801e-60,-0.216099142452004,0.142,0.167,7.27079818933025e-56
"RAB3D",4.15491707264441e-60,0.272086220205766,0.124,0.102,8.42866477356645e-56
"PEBP1",4.57094318593067e-60,0.310599661867518,0.118,0.097,9.27261534697896e-56
"PFN1",4.62847959162356e-60,0.0710316779209617,0.933,0.924,9.38933369956755e-56
"NIN",9.26350328765041e-60,0.228351592982919,0.151,0.127,1.87919427693276e-55
"HP1BP3",9.460404752764e-60,0.194451893247061,0.222,0.194,1.9191377081457e-55
"COX4I1",1.21099846179626e-59,0.0732288367976119,0.891,0.881,2.45663147959989e-55
"DAD1",1.27236654058509e-59,-0.125769509031268,0.261,0.291,2.58112276423091e-55
"TM9SF3",1.7174983035318e-59,0.252862076263766,0.127,0.105,3.48411705854462e-55
"SHOC2",1.72910495556432e-59,0.184911691065705,0.252,0.222,3.50766231285778e-55
"COX7A2L",2.31482416250949e-59,0.169777062348355,0.347,0.32,4.69585229606676e-55
"DENND10",2.42606270114251e-59,0.207308368044741,0.228,0.201,4.9215107955377e-55
"SRSF7",2.54736829908394e-59,0.190006186981272,0.283,0.256,5.16759133152167e-55
"NAAA",3.50684793227477e-59,0.213479998123342,0.237,0.211,7.1139917154126e-55
"FLNA",3.51014480210686e-59,0.162485568178857,0.368,0.339,7.12067974555398e-55
"ANKRD12",7.2796849171588e-59,0.220100755158825,0.187,0.161,1.47675688229483e-54
"LIMD2",1.01706954890265e-58,0.137036549683494,0.483,0.454,2.06322728690392e-54
"SCAF11",1.02569075098356e-58,0.183156377887648,0.264,0.235,2.08071625744525e-54
"COPE",4.36342173990314e-58,-0.123701446800984,0.397,0.43,8.8516373415675e-54
"OSTC",1.05677554802604e-57,0.205482505296156,0.244,0.219,2.14377487672562e-53
"CYTH1",1.9891391483729e-57,0.217514503957043,0.146,0.123,4.03516767638927e-53
"SLC31A2",2.19674888625531e-57,-0.238749692362537,0.159,0.184,4.45632479065753e-53
"CUX1",2.32883700164795e-57,0.228992722214058,0.156,0.133,4.72427874154303e-53
"TMBIM4",2.58084444107963e-57,-0.112515759717321,0.408,0.442,5.23550103317413e-53
"TMEM258",2.62652034122548e-57,0.118192912838122,0.573,0.544,5.32815916421001e-53
"PSMB2",3.01689211928038e-57,-0.178148220711462,0.179,0.206,6.12006735317218e-53
"UQCRFS1",3.7054315110743e-57,-0.121970283655925,0.272,0.302,7.51683836336532e-53
"STX11",4.64640666883497e-57,-0.184943704421534,0.216,0.245,9.42570056839861e-53
"S100A12",4.80801064042796e-57,-0.0808434557448132,0.829,0.817,9.75353038517216e-53
"APBB1IP",4.87385784660047e-57,-0.260684361943826,0.139,0.162,9.8871080276137e-53
"ENTPD1",5.28785703666636e-57,0.176580271138778,0.217,0.19,1.07269467845814e-52
"HELZ",8.29178630716755e-57,0.232606738521323,0.133,0.111,1.68207177027201e-52
"FAM107B",1.09751043121618e-56,0.273142543539287,0.104,0.085,2.22640966076514e-52
"ANXA5",1.254396010361e-56,-0.123233794511648,0.477,0.502,2.54466774661833e-52
"SRSF9",1.39733917143591e-56,0.19497049269633,0.268,0.242,2.83464224317489e-52
"SSH2",2.07744466027369e-56,0.218707725302364,0.169,0.145,4.2143042378312e-52
"WDR45B",1.19422043467972e-55,0.287302439370455,0.106,0.087,2.42259557379127e-51
"YBX3",1.67105828969528e-55,0.173570927350697,0.319,0.291,3.38990884647584e-51
"NDUFS7",2.05147708837106e-55,-0.116021632495356,0.321,0.352,4.16162642146954e-51
"UFM1",2.11772654424065e-55,0.207849595722187,0.169,0.145,4.29602006764659e-51
"CNOT1",2.63144800531252e-55,0.256677120457692,0.135,0.113,5.33815542357698e-51
"FXR1",3.21013241779313e-55,0.256656462033918,0.134,0.112,6.51207462273515e-51
"ACTR2",3.31254590971669e-55,0.125617047742894,0.481,0.454,6.71983063245127e-51
"CALM3",6.25111221335343e-55,-0.154468795488691,0.303,0.334,1.26810062360088e-50
"CYLD",7.656375184379e-55,0.227545727888733,0.135,0.114,1.55317226990312e-50
"ELF1",8.00812336521501e-55,0.164425176275909,0.322,0.292,1.62452790586752e-50
"BAZ2B",9.97053702312368e-55,0.230498858275324,0.139,0.117,2.02262314051087e-50
"SLC25A3",1.04058280563662e-54,0.147587072075959,0.396,0.368,2.11092627951445e-50
"ATP6V0D1",1.08451559962063e-54,-0.149557685553189,0.272,0.302,2.20004834539042e-50
"EIF6",1.46166929365174e-54,-0.16568548942934,0.215,0.243,2.96514232910193e-50
"RNF114",2.87293649740504e-54,-0.167622821316065,0.123,0.144,5.82803897863587e-50
"CD33",7.840824781161e-54,-0.223418846617757,0.135,0.159,1.59058971510632e-49
"IDH3G",1.83182318820211e-53,-0.167752754664676,0.172,0.197,3.7160365195868e-49
"BACH1",2.36336411387486e-53,0.180133773037137,0.22,0.193,4.79432044140653e-49
"FTH1",2.72353272854424e-53,-0.0714335882330275,0.999,0.999,5.52495849312484e-49
"PSMA3",4.2271789373952e-53,-0.214237898489393,0.128,0.15,8.5752551923999e-49
"ATP5MC2",5.02962855894265e-53,0.0743867346031664,0.836,0.826,1.02031044946711e-48
"KMT2E",6.44173909131749e-53,0.193151222067394,0.236,0.21,1.30677119206467e-48
"CDC42SE1",7.4025175503949e-53,0.182907336441581,0.224,0.198,1.50167471027311e-48
"PSAP",1.03053145014148e-52,-0.0660312111421177,0.904,0.911,2.090536099757e-48
"MDH1",5.04575862373699e-52,-0.212537123494615,0.102,0.121,1.02358259441128e-47
"NSRP1",6.61233733750877e-52,0.280382318120513,0.117,0.097,1.34137875228703e-47
"DSTN",8.19309367769397e-52,0.238402922410406,0.153,0.131,1.662050983457e-47
"PSMA5",1.03227571127208e-51,-0.200764612120325,0.148,0.172,2.09407450788654e-47
"RBM39",1.19362198635131e-51,0.119431376513492,0.491,0.464,2.42138156151226e-47
"EIF3J",1.77713662898994e-51,0.219083900344037,0.173,0.149,3.60509936556899e-47
"JARID2",2.81218082221566e-51,0.216593729224581,0.168,0.145,5.70479001594668e-47
"CCDC69",3.59469369617359e-51,0.210424350786471,0.197,0.172,7.29219563205773e-47
"DDX18",3.60968519099848e-51,0.204545723284234,0.205,0.18,7.32260737845951e-47
"HSPA5",5.61811409507516e-51,0.196302027216178,0.236,0.212,1.13969062532695e-46
"TXNDC17",6.59402312535029e-51,-0.144295499881808,0.193,0.218,1.33766353120856e-46
"ECH1",8.04824387053087e-51,-0.118465923788024,0.158,0.179,1.63266675157589e-46
"SEPTIN2",1.16370770851995e-50,0.208183988852271,0.167,0.144,2.36069745750358e-46
"DHRS7",1.41869184373763e-50,-0.157432605246396,0.157,0.179,2.87795827420616e-46
"PNISR",1.56155510785525e-50,0.147741115563884,0.362,0.334,3.16777069179517e-46
"RBM5",2.13966333713887e-50,0.231671175317953,0.116,0.097,4.34052104571992e-46
"UQCC5",2.63903481302317e-50,0.261177745198867,0.118,0.098,5.35354602169881e-46
"REX1BD",3.14351214834895e-50,0.18137610042669,0.27,0.245,6.37692874414068e-46
"RILPL2",3.1554402410817e-50,-0.168945715235658,0.278,0.304,6.40112607305833e-46
"SIVA1",5.51215502820576e-50,0.220263813764744,0.196,0.173,1.11819576902182e-45
"RBM26",5.74385885033669e-50,0.245435286709227,0.103,0.085,1.1651992063793e-45
"ADPGK",5.9892287664941e-50,0.235302679970677,0.156,0.134,1.21497494757099e-45
"HNRNPA0",6.79582688985924e-50,0.180899732693674,0.262,0.238,1.37860144287685e-45
"TNFRSF1B",7.99044844302743e-50,0.151427922216353,0.349,0.321,1.62094237115254e-45
"YTHDC1",1.08843730910742e-49,0.194319940684155,0.15,0.128,2.2080039252553e-45
"NUMB",1.44865979485847e-49,0.163066623662966,0.246,0.22,2.93875125984989e-45
"EMB",1.60100388046164e-49,0.187334867876928,0.193,0.169,3.24779647190449e-45
"THUMPD1",1.6273999895808e-49,0.297009694974674,0.086,0.07,3.3013436188636e-45
"ARF1",2.02256696662862e-49,-0.143844664445796,0.3,0.329,4.10297934850282e-45
"PSMB1",2.13431603505406e-49,-0.103977583562525,0.371,0.402,4.32967350871066e-45
"EMC3",4.21246631878206e-49,-0.210498229572675,0.105,0.125,8.54540917428129e-45
"UBE2D1",4.41287915968551e-49,-0.172200297031941,0.251,0.279,8.95196666333804e-45
"GIMAP2",6.23312445504259e-49,-0.243895248768946,0.119,0.14,1.26445162694994e-44
"CMPK1",6.49918731092875e-49,0.201187735346202,0.171,0.148,1.31842513789501e-44
"LYST",1.06218962625658e-48,0.152500107379573,0.354,0.326,2.15475787582409e-44
"ARHGAP4",1.08462509830288e-48,0.225952036771317,0.141,0.12,2.20027047441723e-44
"JPT1",1.92289776969447e-48,-0.169083377115535,0.2,0.225,3.90079041560221e-44
"DMXL2",2.46738355664069e-48,0.161113568154552,0.243,0.217,5.0053342830013e-44
"PPP4C",3.15768898921419e-48,-0.111094860103359,0.254,0.28,6.40568788351991e-44
"MORF4L1",3.4058017542712e-48,0.117352235831981,0.464,0.437,6.90900943871457e-44
"SDHD",5.33084128089833e-48,-0.191227855674197,0.127,0.148,1.08141446224304e-43
"CD99-ENSG00000002586",6.65581804147023e-48,-0.150058532932868,0.333,0.356,1.35019924789265e-43
"TRAPPC1",6.97567550544182e-48,-0.118559083861061,0.382,0.411,1.41508553303393e-43
"DHX15",1.27979613350901e-47,0.298166410385462,0.08,0.064,2.59619443643637e-43
"CTSH",1.97911385631818e-47,-0.138855931541862,0.316,0.345,4.01483036892706e-43
"HNRNPAB",2.32093512449073e-47,0.265312183335346,0.112,0.093,4.70824899354189e-43
"PRMT2",5.94413286172124e-47,0.222585274016353,0.156,0.134,1.20582679232877e-42
"TMEM87A",6.08701471498859e-47,0.30388081589705,0.083,0.067,1.23481180508259e-42
"BAZ1A",8.29783591482046e-47,-0.194432335986573,0.171,0.195,1.68329899368048e-42
"ATP5MG",8.70039978987816e-47,0.0746263752053826,0.894,0.883,1.76496310137468e-42
"PSMD4",1.42960836256805e-46,-0.11562129204386,0.201,0.224,2.90010352430554e-42
"FBXL5",1.65143301434572e-46,0.135058884825727,0.314,0.286,3.35009701290173e-42
"DNAJB14",2.20650770875896e-46,0.259782734213036,0.112,0.093,4.47612153798843e-42
"TNFAIP2",3.58137296220275e-46,0.159127534885411,0.296,0.27,7.26517319112449e-42
"PAPOLA",5.01353218223783e-46,0.156813883373246,0.315,0.289,1.01704513848877e-41
"AP2S1",5.88425124192333e-46,-0.0820564921636384,0.577,0.604,1.19367920693657e-41
"SON",7.50911535632055e-46,0.123863267023555,0.415,0.388,1.52329914118319e-41
"MZT2B",9.6805920969147e-46,0.169605843319007,0.275,0.251,1.96380491278012e-41
"SNX6",1.39264995629213e-45,-0.194039268582306,0.18,0.204,2.82512970133421e-41
"PICALM",1.4683397165673e-45,0.177427652880716,0.211,0.187,2.97867394902843e-41
"ROMO1",1.52193956733606e-45,0.148459232383172,0.291,0.264,3.08740660629794e-41
"AIMP1",2.13466171611946e-45,-0.145840616393964,0.201,0.226,4.33037475731994e-41
"RIPOR2",2.17759105998186e-45,-0.176642246201452,0.263,0.282,4.4174612242792e-41
"GRK3",2.7189270102656e-45,0.209164109457888,0.102,0.086,5.51561533302479e-41
"TGFBR2",5.20428624842262e-45,0.223566670994222,0.1,0.084,1.05574150835501e-40
"ATOX1",5.2670564961191e-45,-0.145557384848168,0.313,0.34,1.06847508080272e-40
"NDUFS3",6.63391908241434e-45,-0.154430706542448,0.124,0.143,1.34575682505857e-40
"TMEM179B",8.16201317229673e-45,-0.135487199573323,0.149,0.169,1.65574599213211e-40
"IL2RG",8.53439787711642e-45,0.174584323762478,0.11,0.093,1.73128795335184e-40
"HOOK3",1.03430994256521e-44,0.219458746029826,0.145,0.125,2.09820114948778e-40
"NUCB1",1.2585428216621e-44,-0.213667148422331,0.131,0.152,2.55307996802374e-40
"TIMM13",1.74381704638609e-44,0.173362895041489,0.27,0.25,3.53750726029881e-40
"EIF3D",2.1423104328318e-44,0.179624652423351,0.238,0.215,4.3458909440426e-40
"NDUFB4",3.04012751092969e-44,-0.121468963112856,0.291,0.319,6.16720266867197e-40
"AGTRAP",3.09590674518431e-44,-0.114934325534122,0.339,0.367,6.28035642328088e-40
"PRDX5",3.35572315826392e-44,-0.114165920604437,0.384,0.413,6.80741999885418e-40
"PLXDC2",4.07822115933951e-44,0.181906733370462,0.192,0.17,8.27307944383613e-40
"CTDSP1",4.59049039311717e-44,0.207059567412746,0.157,0.136,9.3122688114775e-40
"ATP5PF",5.58468527092858e-44,-0.0924049893810506,0.35,0.378,1.13290925406057e-39
"KLF13",7.27549462757206e-44,0.211264750826319,0.144,0.124,1.47590684014927e-39
"DICER1",1.30782390864167e-43,0.163554676537687,0.143,0.124,2.65305158107048e-39
"PYM1",1.33295654430625e-43,0.289427519103642,0.104,0.088,2.70403564577966e-39
"TSPO",1.48086950578342e-43,-0.0484479619756679,0.854,0.863,3.00409187943225e-39
"HSP90B1",1.54356303949339e-43,0.14059981798943,0.342,0.316,3.1312719819163e-39
"NCF2",1.5456242328366e-43,-0.122858402105541,0.372,0.398,3.13545331873232e-39
"ARHGAP45",1.90648996872752e-43,0.213073929981362,0.153,0.132,3.86750555056064e-39
"ARHGDIB",2.13659325601618e-43,-0.0611791756954316,0.691,0.699,4.33429307915442e-39
"EZR",2.66256354998638e-43,-0.215456360852901,0.156,0.177,5.40127641750237e-39
"PSMB7",3.16856466572558e-43,-0.129968518592292,0.226,0.251,6.42775028089091e-39
"VMP1",3.32336719446097e-43,0.141659354045587,0.348,0.322,6.74178269068353e-39
"SQSTM1",3.98993476251457e-43,0.173547452160226,0.234,0.21,8.09398165923705e-39
"MORF4L2",5.38493850657634e-43,0.219199823422044,0.13,0.111,1.09238862544408e-38
"ERBIN",5.73960515224923e-43,0.159112314961529,0.149,0.13,1.16433630118528e-38
"OST4",6.61896695648429e-43,0.0847847533716548,0.701,0.683,1.3427236367924e-38
"STARD7",7.4470644095685e-43,0.234197377025472,0.119,0.101,1.51071148612507e-38
"HNRNPA3",8.10811006940786e-43,0.123467984292552,0.431,0.407,1.64481120868008e-38
"MSRB1",1.04772335420408e-42,-0.185901446313281,0.18,0.203,2.12541159633839e-38
"SSR1",1.27865085501218e-42,0.157721259632505,0.256,0.231,2.5938711244777e-38
"SETX",1.39233820185593e-42,0.18373634378616,0.156,0.136,2.82449727628494e-38
"WBP11",1.45310791619635e-42,0.227006346231072,0.125,0.106,2.94777471879592e-38
"SLC43A2",1.9097477923044e-42,0.214438167403357,0.174,0.155,3.8741143714687e-38
"CFL1",2.63808073163098e-42,-0.0485667243892509,0.857,0.861,5.35161057218661e-38
"DCTN3",2.6503881744176e-42,-0.149307118392295,0.177,0.199,5.37657745062355e-38
"UTRN",3.19376827938791e-42,0.179751940828174,0.185,0.163,6.47887833156631e-38
"MIR142HG",5.34454614733627e-42,0.170670654962629,0.236,0.212,1.08419463144863e-37
"HOTAIRM1",8.05109326235603e-42,0.202954607996083,0.2,0.179,1.63324477920154e-37
"C22orf39",9.31108823598335e-42,0.287000253506673,0.103,0.087,1.88884735955158e-37
"CNOT7",1.09149768589051e-41,0.221261278062097,0.135,0.115,2.21421220559749e-37
"RAN",1.26941887547711e-41,-0.141117617600002,0.267,0.293,2.57514313079287e-37
"GPX1",1.2885393684248e-41,-0.0556261336575954,0.9,0.901,2.61393096278656e-37
"PILRA",1.35471558458619e-41,-0.140186674040127,0.248,0.273,2.74817603489155e-37
"UHMK1",1.61790355386595e-41,0.216395734343999,0.096,0.081,3.28207914937246e-37
"SDHC",1.89406810293097e-41,-0.110617679664092,0.131,0.147,3.84230655360576e-37
"CAPN2",2.6536116142136e-41,-0.1770908822294,0.191,0.214,5.38311652059371e-37
"ATP5F1B",3.01264114737369e-41,-0.125268939930964,0.306,0.333,6.11144383156226e-37
"SERINC1",3.45142049202159e-41,0.189629957398752,0.14,0.121,7.001551610115e-37
"PPP4R3A",3.51052561917321e-41,0.268636149117323,0.115,0.098,7.12145227105478e-37
"EIF2A",4.01092088480044e-41,0.201358523397831,0.168,0.148,8.13655410690618e-37
"ARPC2",4.9943513005937e-41,-0.0577700373647563,0.722,0.736,1.01315410483844e-36
"HMOX1",5.51510129342255e-41,-0.200350616252121,0.13,0.15,1.1187934483837e-36
"ARL6IP5",5.66321130221368e-41,-0.116572631272127,0.395,0.422,1.14883904476707e-36
"PLEC",5.81969061917489e-41,0.187889080750568,0.142,0.123,1.18058243900582e-36
"SAP18",6.34869254160031e-41,-0.103779278902486,0.396,0.424,1.28789576898904e-36
"TSEN34",1.38705240608056e-40,-0.154851755340067,0.109,0.126,2.81377451097502e-36
"LNPEP",3.30390407885144e-40,0.200135084840361,0.102,0.086,6.70229981435803e-36
"ANAPC15",4.0103748005085e-40,0.227479850962106,0.145,0.126,8.13544632031153e-36
"ARL6IP4",4.60297385156604e-40,0.108084804836366,0.489,0.467,9.33759275528686e-36
"ATP6V1B2",4.7908327984169e-40,0.16096065905212,0.189,0.168,9.71868341486852e-36
"FERMT3",5.0355662245279e-40,-0.171308987684708,0.179,0.201,1.02151496430773e-35
"NDUFAF3",5.96784772457686e-40,-0.160281843194781,0.136,0.155,1.21063758940766e-35
"RAB4A",6.79872955181867e-40,0.276199552160544,0.104,0.088,1.37919027688193e-35
"AMD1",9.76706187075935e-40,0.178946646522716,0.146,0.127,1.98134617110224e-35
"CLEC2B",1.48336764140711e-39,-0.0812665323429744,0.258,0.281,3.00915959735846e-35
"RGS19",1.585959144064e-39,-0.156043586767337,0.178,0.2,3.21727671964823e-35
"IFI30",1.97443643178159e-39,0.164448322091378,0.294,0.272,4.00534174551212e-35
"CIAO2B",2.6902083805263e-39,-0.111053563321196,0.209,0.231,5.45735672073565e-35
"RB1",2.73444818169072e-39,0.174263908928426,0.124,0.107,5.54710158137779e-35
"UQCRC1",4.66300493683844e-39,-0.10269409142323,0.206,0.227,9.45937181487046e-35
"EVI2A",7.63315080798112e-39,0.12011301409405,0.411,0.388,1.54846097290705e-34
"MCTS1",8.27675130294243e-39,-0.180236353642611,0.118,0.136,1.6790217693149e-34
"WTAP",9.54212075521601e-39,0.189753709559726,0.182,0.161,1.93571461640312e-34
"PNN",9.8193828090826e-39,0.174115493774963,0.195,0.174,1.9919599966505e-34
"NDUFV2",1.02517802456099e-38,-0.153926840156135,0.169,0.19,2.07967614062442e-34
"SRSF11",1.10525632673268e-38,0.155319520941736,0.253,0.23,2.24212298440992e-34
"SPCS2",1.13829916728309e-38,-0.107969069466792,0.233,0.256,2.30915369075048e-34
"ARHGEF1",1.16108985076104e-38,0.232721526494195,0.124,0.106,2.35538687125384e-34
"TMX4",1.37118018572309e-38,0.231803193335069,0.118,0.101,2.78157612475787e-34
"C4orf48",1.71321176705012e-38,0.106327728132542,0.491,0.469,3.47542139063788e-34
"FOXN3",2.12440708490294e-38,0.196605403010017,0.143,0.125,4.3095722124341e-34
"NDUFA3",2.19024752946299e-38,0.0980951455945023,0.469,0.442,4.44313613826862e-34
"RANBP1",2.26021517891662e-38,0.181640055685251,0.202,0.182,4.58507251195026e-34
"LIPA",4.98416660550488e-38,0.213542206222808,0.158,0.139,1.01108803759272e-33
"PFDN2",5.64311944237271e-38,-0.0835161004946888,0.19,0.209,1.14476321007973e-33
"UXT",6.12384353851362e-38,0.126352289214242,0.379,0.356,1.24228290022287e-33
"CCT6A",6.61437080533396e-38,0.193069752461121,0.16,0.141,1.34179126157005e-33
"TREM1",9.57802195829695e-38,0.166503658235739,0.221,0.199,1.94299753446012e-33
"TOB1",1.03312509813755e-37,-0.215070470303527,0.122,0.14,2.09579757408183e-33
"PSMD13",1.51767284283089e-37,-0.132889452644367,0.118,0.134,3.07875112896675e-33
"SERBP1",2.3704999078397e-37,0.138107832831864,0.319,0.296,4.80879611304361e-33
"SUB1",2.8806552552677e-37,-0.0757176759934755,0.622,0.642,5.84369725083605e-33
"TMPO",3.08543746350354e-37,0.186365791211767,0.15,0.131,6.25911843846328e-33
"SRP14",4.17644552408371e-37,-0.0627421984142469,0.673,0.69,8.47233739015621e-33
"COMMD9",4.22117354577705e-37,-0.168313774802323,0.118,0.136,8.56307265496332e-33
"EWSR1",4.28783982886641e-37,0.19539244505112,0.161,0.142,8.6983118768384e-33
"NUDT16",5.07133939678332e-37,-0.199206945169565,0.144,0.164,1.02877191003146e-32
"MAPK1",5.20302638890265e-37,0.172818386112265,0.17,0.15,1.05548593325279e-32
"CSGALNACT2",1.17353003677717e-36,0.158037065715444,0.182,0.162,2.38062303260617e-32
"PLEKHB2",1.19076326839782e-36,0.179551941868224,0.145,0.127,2.41558236627183e-32
"UBL5",1.28060249205066e-36,0.0841607516470364,0.622,0.6,2.59783021537398e-32
"COPZ1",1.36879247502654e-36,-0.17751325603314,0.128,0.146,2.77673241483883e-32
"CHCHD2",1.56279809584088e-36,-0.0709811823124578,0.61,0.629,3.17029221722281e-32
"SPINT2",2.26999853780092e-36,0.238980271749765,0.126,0.11,4.60491903378295e-32
"HNRNPM",2.55372492590505e-36,0.146072625398051,0.273,0.25,5.18048638469099e-32
"LCP1",3.0828365089726e-36,0.064099148027911,0.641,0.635,6.25384214210183e-32
"JTB",3.9830373773482e-36,0.129431620860142,0.371,0.35,8.07998962368856e-32
"IDS",5.28601084799357e-36,0.149585341539429,0.202,0.181,1.07232016062398e-31
"NAIP",5.5651026799499e-36,0.140820264730113,0.188,0.168,1.12893672965464e-31
"RAB5IF",6.9979263414163e-36,-0.102672193844895,0.293,0.317,1.41959933761971e-31
"HSPA9",8.32331082015486e-36,0.220877503177032,0.117,0.101,1.68846683297662e-31
"LAMTOR5",1.21836122995551e-35,-0.0883389791126232,0.33,0.355,2.47156759108775e-31
"RSRC1",1.41011221821036e-35,0.250789616630337,0.09,0.076,2.86055364586153e-31
"NFE2L2",1.42626530013865e-35,0.233434588307983,0.133,0.117,2.89332178786127e-31
"ATP6V1E1",1.61833304707577e-35,-0.186774161675144,0.121,0.139,3.28295041929792e-31
"EAF1",1.94336226022194e-35,0.193745909951357,0.093,0.079,3.94230468108622e-31
"HMGN3",2.06226042341657e-35,0.135212586314675,0.321,0.298,4.18350149494286e-31
"TKT",2.41764599845315e-35,0.0739615988422146,0.681,0.67,4.90443667246206e-31
"KDM7A",2.8802715236393e-35,0.187972653217626,0.107,0.092,5.84291881285468e-31
"ANP32E",2.95562309411752e-35,0.223693342789835,0.103,0.088,5.9957770087268e-31
"SERPINB1",2.9556598653065e-35,-0.102007762814208,0.456,0.479,5.99585160276077e-31
"SLC16A3",3.6287000120788e-35,-0.162523472841158,0.13,0.148,7.36118084450305e-31
"MGST1",4.05492243080601e-35,-0.120414467561395,0.305,0.328,8.22581564313306e-31
"PRNP",4.46582920452505e-35,0.179605065524736,0.156,0.137,9.05938112429951e-31
"ZNF207",5.66755919037311e-35,0.134321249192435,0.243,0.22,1.14972105735909e-30
"FOSL2",8.37442108575406e-35,0.190679448944685,0.209,0.192,1.69883506145607e-30
"WAPL",9.55606231388435e-35,0.215034617355921,0.104,0.089,1.93854280099458e-30
"ZBTB7A",1.3270767247533e-34,0.191783060450915,0.129,0.112,2.69210784383454e-30
"VIM",2.16316926228085e-34,-0.0563697345432619,0.906,0.903,4.38820516546294e-30
"TTC17",3.13938058276614e-34,0.213354779090563,0.089,0.076,6.36854745019938e-30
"ARHGEF6",3.21833013648854e-34,0.197129087982661,0.097,0.083,6.52870451488066e-30
"LBR",4.27256979585431e-34,0.166033565168709,0.17,0.151,8.66733508787005e-30
"LSM5",4.34311119737462e-34,0.160769934283537,0.227,0.206,8.81043537499416e-30
"CAPZB",6.99046364408988e-34,-0.100681070501176,0.391,0.415,1.41808545484007e-29
"COX6A1",7.6011323896413e-34,-0.0799098498746544,0.497,0.521,1.54196571656263e-29
"RSRC2",9.79824876364072e-34,0.131926206577599,0.2,0.18,1.98767274419216e-29
"SNRPB2",1.03456829625342e-33,-0.117336842306308,0.288,0.311,2.09872524577969e-29
"SAMHD1",1.36426401757023e-33,0.10206573962252,0.449,0.43,2.76754598604297e-29
"COX17",1.3924530728889e-33,0.136339303035011,0.26,0.237,2.82473030366243e-29
"CYRIA",1.72445656279518e-33,0.184515566462083,0.167,0.149,3.4982325832863e-29
"THUMPD3-AS1",1.74117150480801e-33,0.22609325900167,0.12,0.104,3.53214051465354e-29
"LMO2",1.8001587601871e-33,-0.209532097178866,0.103,0.119,3.65180206091555e-29
"GRK2",2.23028673661471e-33,0.176276617119527,0.191,0.172,4.5243596738966e-29
"ITGAM",2.23262720771936e-33,0.143913401497472,0.182,0.163,4.52910755357949e-29
"UBE2J1",3.06551149290548e-33,-0.185292771758126,0.151,0.17,6.21869661450807e-29
"EHBP1L1",3.10407630476449e-33,0.167449826055487,0.158,0.14,6.29692919184524e-29
"PREX1",4.0030720570963e-33,0.19197559597506,0.121,0.105,8.12063197502555e-29
"RBPJ",4.41098917670746e-33,0.157823144132106,0.21,0.19,8.94813264386875e-29
"PDIA4",4.63576877854653e-33,0.239699956217017,0.093,0.078,9.40412054415948e-29
"PTEN",4.70386504210081e-33,0.122104213537222,0.18,0.162,9.54226062440571e-29
"MIS18BP1",8.05376666740899e-33,-0.171363033019175,0.197,0.216,1.63378710615059e-28
"BOD1L1",9.72087915792983e-33,0.162368712675035,0.129,0.113,1.97197754597765e-28
"KYNU",1.16742244202581e-32,-0.137566546091248,0.114,0.129,2.36823316589356e-28
"ATG16L2",1.7774101067708e-32,0.207508129293109,0.146,0.131,3.60565414259524e-28
"ADA2",1.77764709945779e-32,-0.148695587499184,0.269,0.289,3.60613490596008e-28
"RBBP6",1.97726259901266e-32,0.178779506032616,0.135,0.119,4.01107490835708e-28
"GPBP1",2.32225692887154e-32,0.143428641658993,0.202,0.182,4.7109304059088e-28
"FIBP",2.4379900626297e-32,-0.138635561131821,0.136,0.153,4.94570664105062e-28
"ATP6V1F",2.54981042178839e-32,-0.0739702260539685,0.499,0.523,5.17254542163993e-28
"DPEP2",3.96035911110708e-32,0.240023459659228,0.111,0.097,8.03398449279182e-28
"PPP1R7",4.48752164637507e-32,-0.132263617122708,0.114,0.129,9.10338641183647e-28
"EEF1D",5.59903870287721e-32,0.0474924800517647,0.874,0.867,1.13582099126567e-27
"MED30",6.06708723319361e-32,0.250999241124457,0.095,0.081,1.23076931612566e-27
"HEBP1",6.13067637174201e-32,-0.184878940957565,0.099,0.114,1.24366900877158e-27
"CSNK2B",9.09186548506203e-32,-0.089343863318054,0.258,0.28,1.84437583229968e-27
"RAB2A",9.15398457916666e-32,-0.121847983163928,0.205,0.226,1.85697731172975e-27
"PRPF6",9.19460001569134e-32,0.192476710945375,0.113,0.097,1.86521655918314e-27
"ATP5MC1",9.45527219540601e-32,0.147943279144849,0.251,0.234,1.91809651756006e-27
